Key,Date,Open,High,Low,Close,Adj Close,Volume
BILI,4/1/2019,19.24,19.299999,18.16,18.799999,18.799999,5938400
BILI,4/2/2019,18.389999,18.59,17.99,18.049999,18.049999,9102700
BILI,4/3/2019,18.27,18.6,17.98,18.08,18.08,21655200
BILI,4/4/2019,18.030001,18.190001,16.921,17.23,17.23,11660000
BILI,4/5/2019,17.389999,18.25,17.24,18.02,18.02,7908800
BILI,4/8/2019,17.940001,18.135,17.690001,17.91,17.91,5201500
BILI,4/9/2019,17.92,17.959999,17.77,17.84,17.84,2435300
BILI,4/10/2019,17.99,17.99,17.42,17.629999,17.629999,2902900
BILI,4/11/2019,17.5,17.77,17.379999,17.469999,17.469999,3652900
BILI,4/12/2019,17.82,18.52,17.68,18.32,18.32,7307200
BILI,4/15/2019,18.08,18.15,16.879999,17.18,17.18,8859100
BILI,4/16/2019,17.49,17.549999,17,17.1,17.1,4515100
BILI,4/17/2019,17.26,17.299999,16.709999,16.93,16.93,5296400
BILI,4/18/2019,17,17.540001,16.959999,17.450001,17.450001,3426600
BILI,4/22/2019,17,17.75,17,17.719999,17.719999,2792600
BILI,4/23/2019,17.620001,17.99,17.611,17.73,17.73,4245600
BILI,4/24/2019,17.66,17.889999,17.190001,17.77,17.77,2285000
BILI,4/25/2019,17.540001,17.65,17.030001,17.49,17.49,2990600
BILI,4/26/2019,17.469999,17.809999,17.281,17.780001,17.780001,2251800
BILI,4/29/2019,17.719999,17.85,17.413,17.68,17.68,2642800
BILI,4/30/2019,17.559999,17.9,17.450001,17.799999,17.799999,3617400
BILI,5/1/2019,17.9,18.08,17.805,17.83,17.83,2544300
BILI,5/2/2019,17.799999,18.15,17.514999,17.719999,17.719999,2462900
BILI,5/3/2019,17.9,18.309999,17.75,18.190001,18.190001,3247500
BILI,5/6/2019,17.35,17.57,17.030001,17.4,17.4,4826500
BILI,5/7/2019,17.27,17.6,16.969999,17.09,17.09,3042500
BILI,5/8/2019,17.08,17.389999,16.799999,17.139999,17.139999,3634400
BILI,5/9/2019,16.709999,17.17,16.190001,17.139999,17.139999,6096600
BILI,5/10/2019,17.17,17.5,16.58,17.1,17.1,3930900
BILI,5/13/2019,16.51,16.65,16.030001,16.209999,16.209999,4672900
BILI,5/14/2019,16.690001,16.700001,14.82,15.39,15.39,16739100
BILI,5/15/2019,15.46,15.69,15.19,15.53,15.53,4802100
BILI,5/16/2019,15.63,15.965,15.501,15.81,15.81,3529900
BILI,5/17/2019,15.53,15.7,15.25,15.35,15.35,4076700
BILI,5/20/2019,15,15.1,14.43,14.58,14.58,4531100
BILI,5/21/2019,14.87,15.035,14.64,14.77,14.77,5223500
BILI,5/22/2019,14.73,14.995,14.45,14.69,14.69,2483000
BILI,5/23/2019,14.2,14.473,13.83,14.32,14.32,4847400
BILI,5/24/2019,14.49,14.574,13.99,14.05,14.05,2452900
BILI,5/28/2019,14.37,14.63,13.98,14.01,14.01,3617400
BILI,5/29/2019,13.88,14.02,13.655,13.78,13.78,3338000
BILI,5/30/2019,13.93,14.05,13.82,13.89,13.89,1532700
BILI,5/31/2019,13.63,13.72,13.3,13.5,13.5,2886300
BILI,6/3/2019,13.51,13.795,13.23,13.48,13.48,5497300
BILI,6/4/2019,13.45,14.275,13.27,14.11,14.11,5363800
BILI,6/5/2019,14.42,14.45,13.48,13.99,13.99,6164700
BILI,6/6/2019,13.9,14.34,13.73,14.17,14.17,2654300
BILI,6/7/2019,14.15,15.1,14.1,14.8,14.8,5002000
BILI,6/10/2019,14.91,15.31,14.88,15.06,15.06,3584400
BILI,6/11/2019,15.51,15.629,14.545,14.92,14.92,5314200
BILI,6/12/2019,14.56,14.78,14.41,14.69,14.69,1471300
BILI,6/13/2019,14.62,14.8,14.25,14.48,14.48,3091900
BILI,6/14/2019,14.33,14.45,14.01,14.27,14.27,2575900
BILI,6/17/2019,14.2,14.58,14.19,14.36,14.36,1461100
BILI,6/18/2019,14.59,15.5,14.5,15.16,15.16,4473100
BILI,6/19/2019,15.23,15.34,14.95,15.19,15.19,955000
BILI,6/20/2019,15.57,15.93,15.48,15.58,15.58,3130600
BILI,6/21/2019,15.34,15.57,15.1,15.44,15.44,2675600
BILI,6/24/2019,15.44,16.24,15.28,16.07,16.07,3683600
BILI,6/25/2019,15.88,16.139999,15.47,15.64,15.64,2839100
BILI,6/26/2019,15.9,16.23,15.9,15.97,15.97,1905400
BILI,6/27/2019,16.07,16.25,15.94,16.1,16.1,2739800
BILI,6/28/2019,15.89,16.280001,15.82,16.27,16.27,1853900
BILI,7/1/2019,16.549999,16.82,16.26,16.48,16.48,4575000
BILI,7/2/2019,16.42,16.700001,16.25,16.610001,16.610001,2952500
BILI,7/3/2019,16.6,16.66,16.299999,16.629999,16.629999,1189600
BILI,7/5/2019,16.52,16.799999,16.4,16.74,16.74,956300
BILI,7/8/2019,16.5,16.610001,16.4,16.559999,16.559999,1076200
BILI,7/9/2019,16.299999,16.66,16.183001,16.6,16.6,1391200
BILI,7/10/2019,16.700001,16.83,16.48,16.59,16.59,2012500
BILI,7/11/2019,16.65,16.700001,16.33,16.469999,16.469999,1145800
BILI,7/12/2019,16.6,16.75,16.325001,16.4,16.4,1399700
BILI,7/15/2019,16.58,16.66,16.405001,16.450001,16.450001,1491300
BILI,7/16/2019,16.5,16.549999,16.055,16.07,16.07,1327600
BILI,7/17/2019,16.1,16.1,15.36,15.58,15.58,2816900
